id,classe,caption,commento_raw,commento_prenorm,anno,prodotto,panelista,peso
936,OK,"Il campione presenta un alone centrale, evidenziando una leggera microocchiatura.",Alone centrale,Alone centrale,2018,C0L,TG_11,1.0
937,OK,"Il campione presenta una pasta più chiara verso l'esterno, con diverse macchie.","Più  chiaro verso l'esterno, diverse macchie","Più  chiaro verso l'esterno, diverse macchie",2018,C0L,TG_12,1.0
938,OK,"Il campione presenta una pasta nocciola al centro, con una leggera disomogeneità.",Nocciola al centro,Nocciola al centro,2018,C0L,TG_13,1.0
939,OK,"Il campione presenta una pasta giallo chiaro con macchie rosa, evidenziando una leggera disomogeneità.",Giallo chiaro con macchie rosa,Giallo chiaro con macchie rosa,2018,C0L,TG_14,1.0
940,OK,Il campione presenta un grande alone centrale e qualche piccola macchia rosa.,Grande alone centrale e qualche piccola macchia rosa,Grande alone centrale e qualche piccola macchia rosa,2018,C0L,TG_19,1.0
941,FUORI_ATTRIBUTO,"Il colore è carico, quasi ossidato, con due macchie rosa.",Carico quasi ossidato con due macchie rosa,Carico quasi ossidato con due macchie rosa,2018,C0L,TG_20,1.0
942,FUORI_ATTRIBUTO,Ci sono macchie rosa e il colore chiaro presenta un alone centrale più scuro.,Macchie rosa colore chiaro alone centrale più scuro,Macchie rosa colore chiaro alone centrale più scuro,2018,C0L,TG_26,1.0
943,OK,Il campione presenta una pasta paglierino sganciato omogeneamente distribuito.,Paglierino sganciato omogeneoamente distribuito,Paglierino sganciato omogeneoamente distribuito,2018,C0L,TG_35,1.0
944,FUORI_ATTRIBUTO,"Il colore è molto carico, grigiastro, con una chiazza allungata rodata sotto.",Molto carico grigiastro con ragionevoli scuro e chiazza allungata rodata sotto 1 piatto di 10 15  cm,Molto carico grigiastro con ragionevolmente scuro e chiazza allungata rosata sotto 1 piatto di 10 15  cm,2018,C0M,Q_09,1.0
945,OK,"Il campione presenta un colore carico, saturo, con zone più chiare verso gli scalzi.","Carico, saturo, con zone più chiare verso gli scalzi","Carico, saturo, con zone più chiare verso gli scalzi",2018,C0M,TG_04,1.0
946,ILLEGGIBILE,,Irregolare,Irregolare,2018,C0M,TG_05,1.0
947,OK,"Il campione presenta un colore abbastante omogeneo ma carico, con una macchia.","Abb  omogeneo ma carico, una macchia","Abb  omogeneo ma carico, una macchia",2018,C0M,TG_12,1.0
948,FUORI_ATTRIBUTO,"Il colore è bruno, quasi nocciola, con alcune zone rosate.",Colore bruno quasi nocciola. Ci sono delle zone rosate,Colore bruno quasi nocciola. Ci sono delle zone rosate,2018,C0M,TG_13,1.0
949,FUORI_ATTRIBUTO,Il colore è giallo carico con un alone rosa.,Giall carico con alone rosa,Giall carico con alone rosa,2018,C0M,TG_14,1.0
950,FUORI_ATTRIBUTO,Ci sono macchie rosa di dimensioni non piccole.,Macchie rosa non piccole,Macchie rosa non piccole,2018,C0M,TG_19,1.0
951,FUORI_ATTRIBUTO,Il formaggio presenta evidenti macchie rosa e risulta eccessivamente carico.,Eccessivamente carico con evidente macchie rosa,Eccessivamente carico con evidente macchie rosa,2018,C0M,TG_20,1.0
952,FUORI_ATTRIBUTO,Il formaggio è molto carico e non tipico.,Molto carico non tipico,Molto carico non tipico,2018,C0M,TG_26,1.0
953,OK,Il campione presenta una pasta omogeneamente paglierino carico ambrato.,Omogeneamente paglierino carico ambrato,Omogeneamente paglierino carico ambrato,2018,C0M,TG_35,1.0
954,OK,"La pasta del campione è di un colore chiaro e presenta una buona uniformità, senza macchie o aree anomale.",Chiara abbastanza uniforme,Chiara abbastanza uniformeorme,2018,C0Q,Q_09,1.0
955,OK,"Il campione presenta una pasta paglierino verso un piatto e parte degli scalzi, con il resto più saturo.",Paglierino verso un piatto e parte degli scalzi. Il resto più  saturo,Paglierino verso un piatto e parte degli scalzi. Il resto più  saturo,2018,C0Q,TG_04,1.0
956,CONFORME,"Il campione presenta una pasta di colore omogeneo, senza disomogeneità e con una frattura scalza che evidenzia una leggera microocchiatura.",Omogeneo,Omogeneo,2018,C0Q,TG_05,0.5
957,OK,Il campione presenta un colore giallo carico.,Giallo carico,Giallo carico,2018,C0Q,TG_11,1.0
958,FUORI_ATTRIBUTO,Il colore è chiaro ma non omogeneo.,Chiaro ma non omogeneo,Chiaro ma non omogeneo,2018,C0Q,TG_12,1.0
959,FUORI_ATTRIBUTO,"Il formaggio è giallo leggermente verdastro, con un colore più carico al centro.","Giallo leggermente verdastro, più carico al centro","Giallo leggermente verdastro, più carico al centro",2018,C0Q,TG_14,1.0
960,FUORI_ATTRIBUTO,C'è un alone centrale.,Alone centrale,Alone centrale,2018,C0Q,TG_19,1.0
961,FUORI_ATTRIBUTO,L'alone centrale è più carico.,Alone centrale più carico,Alone centrale più carico,2018,C0Q,TG_20,1.0
962,OK,"Il campione presenta una pasta con disomogeneità in alcune zone, tendente al grigio.",Non del tutto uniforme alcune zone tendente al grigio,Non del tutto uniformeorme alcune zone tendente al grigio,2018,C0Q,TG_26,1.0
963,OK,"Il campione mostra un colore paglierino più intenso nella parte centrale, con una sfumatura scarica estremamente.","Paglierino più intenso nella parte centrale, scarico estremamente","Paglierino più intenso nella parte centrale, scarico estremamente",2018,C0Q,TG_35,1.0
964,FUORI_ATTRIBUTO,Il formaggio è carico con un leggero alone.,Carico on leggero alone,Carico on leggero alone,2018,C0R,Q_09,1.0
965,OK,Il campione tende al chiaro con un alone centrale leggermente più carico.,Tende al chiaro con un alone centrale poco più  carico,Tende al chiaro con un alone centrale poco più  carico,2018,C0R,TG_04,1.0
966,OK,Il campione presenta un colore giallo carico.,Giallo carico,Giallo carico,2018,C0R,TG_11,1.0
967,OK,Il campione ha un colore molto carico.,Colore molto carico,Colore molto carico,2018,C0R,TG_13,1.0
968,OK,Il campione è di colore giallo chiaro con aloni rosati.,Giallo chiaro con aloni rosati,Giallo chiaro con aloni rosati,2018,C0R,TG_14,1.0
969,FUORI_ATTRIBUTO,C'è una leggera degradazione tra i due piatti.,Leggermente degradante tra i 2 piatti,Leggermente degradante tra i 2 piatti,2018,C0R,TG_19,1.0
970,OK,"Il campione è abbastanza omogeneo ma carico, con una zona più scura verso un piatto.","Abbastanza omogeneo ma carico, zona più scura verso un piatto","Abbastanza omogeneo ma carico, zona più scura verso un piatto",2018,C0R,TG_20,1.0
971,OK,Il campione appare omogeneo ma intenso.,Avv omogeneo ma intenso,Avv omogeneo ma intenso,2018,C0R,TG_26,1.0
972,OK,Il campione presenta una pasta omogenea di colore paglierino.,Omogenea paglierino,Omogenea paglierino,2018,C0R,TG_35,1.0
973,OK,Il campione mostra un colore aranciato.,Aranciato,Aranciato,2018,C0A,Q_02,1.0
974,OK,Il campione ha un colore carico ma uniforme.,Colore carico ma uniforme,Colore carico ma uniformeorme,2018,C0A,Q_09,1.0
975,OK,"Al centro il campione è di colore giallo carico, più leggero verso l'esterno.","Al centro giallo carico, più leggero verso l'esterno","Al centro giallo carico, più leggero verso l'esterno",2018,C0A,TG_04,1.0
976,FUORI_ATTRIBUTO,Il colore è giallino.,Giallina,Giallina,2018,C0A,TG_05,1.0
977,OK,Il campione presenta un colore giallo carico.,Giallo carico,Giallo carico,2018,C0A,TG_11,1.0
978,OK,Il campione ha un colore carico e omogeneo.,Colore carico omogeneo,Colore carico omogeneo,2018,C0A,TG_13,1.0
979,OK,Il campione è di colore giallo con un leggero alone rosa.,Giallo con leggero alone rosa,Giallo con leggero alone rosa,2018,C0A,TG_14,1.0
980,OK,Il campione è carico e leggermente più intenso al centro.,Carico e leggermente più intenso al centro,Carico e leggermente più intenso al centro,2018,C0A,TG_19,1.0
981,FUORI_ATTRIBUTO,Il formaggio è eccessivamente carico.,Eccessivamente carico,Eccessivamente carico,2018,C0A,TG_20,1.0
982,FUORI_ATTRIBUTO,"Il colore non è del tutto uniforme, tende verso il giallo scuro.",Non del tutto uniforme  giallo tende scuro,Non del tutto uniformeorme  giallo tende scuro,2018,C0A,TG_26,1.0
983,OK,Il campione presenta un alone centrale tendente all'aranciato.,Alone centrale tendente aranciato,Alone centrale tendente aranciato,2018,C0C,Q_02,1.0
984,OK,Il campione mostra un alone più scuro.,Alone più scuro,Alone più scuro,2018,C0C,Q_09,1.0
985,OK,Il campione ha un colore giallo carico al centro.,Giallo carico al centro,Giallo carico al centro,2018,C0C,TG_04,1.0
986,OK,Il campione presenta una pasta non omogenea.,Non omogeneo,Non omogeneo,2018,C0C,TG_05,1.0
987,OK,"Il campione ha una pasta di colore paglierino, con una buona uniformità e priva di macchie.",Paglierino,Paglierino,2018,C0C,TG_11,1.0
988,OK,"Il campione è un po' carico, con una leggera sfumatura più scura al centro.","Un po' carico, leggermente più scuro al centro","Un po' carico, leggermente più scuro al centro",2018,C0C,TG_13,1.0
989,OK,"Il campione ha un colore giallo non carico, con un leggero alone più giallo e una sfumatura rosaceo.","Colore giallo non carico, leggere alone più giallo, forse un po' o rosaceo","Colore giallo non carico, leggere alone più giallo, forse un po' o rosaceo",2018,C0C,TG_14,1.0
990,FUORI_ATTRIBUTO,C'è un alone centrale.,Alone centrale,Alone centrale,2018,C0C,TG_19,1.0
991,OK,Il campione è più carico al centro.,Più carico al centro,Più carico al centro,2018,C0C,TG_20,1.0
992,OK,Il campione presenta un alone carico.,Alone carico,Alone carico,2018,C0C,TG_26,1.0
993,OK,Il campione mostra un evidente alone centrale.,Evidente alone centrale,Evidente alone centrale,2018,C0F,Q_02,1.0
994,OK,Il campione ha un alone centrale più scuro e una banda chiara sotto un piatto.,Alone centrale più scuro e banda chiara sotto 1 piatto,Alone centrale più scuro e banda chiara sotto 1 piatto,2018,C0F,Q_09,1.0
995,OK,"La porzione centrale è più carica, comunque il colore risulta poco saturo.","Porzione centrale più  carica, comunque colore poco saturo","Porzione centrale più  carica, comunque colore poco saturo",2018,C0F,TG_04,1.0
996,OK,Il campione è centralmente più giallo.,Centralmente più giallo,Centralmente più giallo,2018,C0F,TG_05,1.0
997,OK,Il campione presenta un alone centrale più scuro.,Alone centrale più scuro,Alone centrale più scuro,2018,C0F,TG_11,1.0
998,OK,"Il campione ha un colore carico, tendente all'aranciato.","Colore carico, aranciato","Colore carico, aranciato",2018,C0F,TG_13,1.0
999,OK,"Il campione varia da giallo chiaro a carico verso il centro, con un alone.","Da giallo chiaro a carico verso il centro, alone","Da giallo chiaro a carico verso il centro, alone",2018,C0F,TG_14,1.0
1000,OK,Il campione presenta un alone centrale arancio rosato.,Alone centrale arancio rosato,Alone centrale arancio rosato,2018,C0F,TG_19,1.0
1001,FUORI_ATTRIBUTO,C'è una macchia centrale più scura.,Macchia centrale più scura,Macchia centrale più scura,2018,C0F,TG_20,1.0
1002,FUORI_ATTRIBUTO,L'alone centrale è scuro.,Alone centrale scuro,Alone centrale scuro,2018,C0F,TG_26,1.0
1003,OK,Il campione presenta una pasta paglierino chiaro con alone centrale.,Paglierino chiaro con alone centrale,Paglierino chiaro con alone centrale,2018,C0G,Q_02,1.0
1004,FUORI_ATTRIBUTO,Il formaggio è chiaro con una banda leggermente più chiara sotto un piatto.,Chiaro con Banda leggermente più chiara sotto 1 piatto,Chiaro con Banda leggermente più chiara sotto 1 piatto,2018,C0G,Q_09,1.0
1005,OK,"La pasta è più chiara verso un piatto e non presenta un carico eccessivo, risultando complessivamente equilibrata.",Più  chiara verso un piatto. Nel complesso non troppo carica,Più  chiara verso un piatto. Nel complesso non troppo carica,2018,C0G,TG_04,1.0
1006,ILLEGGIBILE,,Irregolare,Irregolare,2018,C0G,TG_05,1.0
1007,FUORI_ATTRIBUTO,Un piatto è più chiaro.,Un piatto più chiaro,Un piatto più chiaro,2018,C0G,TG_11,1.0
1008,FUORI_ATTRIBUTO,Il colore è giallo intenso e uniforme.,Giallo intenso uniforme,Giallo intenso uniformeorme,2018,C0G,TG_14,1.0
1009,OK,"Il campione è caratterizzato da un colore abbastanza chiaro e omogeneo, senza disomogeneità evidenti.",Abbastanza chiaro e abbastanza omogeneo,Abbastanza chiaro e abbastanza omogeneo,2018,C0G,TG_19,1.0
1010,OK,"La pasta presenta un colore giallo carico, ma mantiene una buona omogeneità senza macchie.",Giallo carico ma abbastanza omogeneo,Giallo carico ma abbastanza omogeneo,2018,C0G,TG_20,1.0
1011,ILLEGGIBILE,,Avv uniforme e chiaro,Avv uniformeorme e chiaro,2018,C0G,TG_26,1.0
1012,OK,Il campione presenta una pasta paglierino chiaro con alone centrale.,Paglierino chiaro con alone centrale,Paglierino chiaro con alone centrale,2018,C0M,Q_02,1.0
1013,FUORI_ATTRIBUTO,C'è un alone centrale.,Alone centrale,Alone centrale,2018,C0M,Q_09,1.0
1014,OK,"Il campione presenta un colore abbastanza omogeneo, giallo chiaro ai bordi, lievemente più carico il centro.","Abbastanza omogeneo, giallo chiaro ai bordi. Lievemente più  carico il centro","Abbastanza omogeneo, giallo chiaro ai bordi. Lievemente più  carico il centro",2018,C0M,TG_04,1.0
1015,FUORI_ATTRIBUTO,C'è un lieve alone centrale.,Alone lieve centrale,Alone lieve centrale,2018,C0M,TG_11,1.0
1016,OK,Il campione presenta un colore chiaro omogeneo.,Colore chiaro omogeneo,Colore chiaro omogeneo,2018,C0M,TG_13,1.0
1017,FUORI_ATTRIBUTO,Ci sono delle macchie rosa.,Macchie rosa,Macchie rosa,2018,C0M,TG_19,1.0
1018,OK,"Il campione mostra un carico medio, con una tonalità più intensa al centro e un alone rosa ben definito.","Mediamente carico, più al centro, con alone rosa","Mediamente carico, più al centro, con alone rosa",2018,C0M,TG_20,1.0
1019,FUORI_ATTRIBUTO,C'è un alone centrale tendente al chiaro.,Alone centrale tendente al chiaro,Alone centrale tendente al chiaro,2018,C0M,TG_26,1.0
1020,FUORI_ATTRIBUTO,Il formaggio è sganciato dal carico.,Sganciato carico,Sganciato carico,2018,C0N,Q_02,1.0
1021,OK,Il campione presenta un colore carico sganciato ma uniforme.,Colore carico sganciato ma uniforme,Colore carico sganciato ma uniformeorme,2018,C0N,Q_09,1.0
1022,OK,Il campione mostra una pasta omogenea di colore giallo carico.,Omogeneo ma giallo stracarico,Omogeneo ma giallo stracarico,2018,C0N,TG_04,1.0
1023,OK,Il campione presenta un colore giallo carico.,Giallo carico,Giallo carico,2018,C0N,TG_11,1.0
1024,OK,"Il campione presenta una pasta di colore giallo molto carico, uniforme e priva di macchie.",Colore molto carico ma omogeneo,Colore molto carico ma omogeneo,2018,C0N,TG_13,1.0
1025,OK,"Il campione mostra una pasta di colore giallo carico, uniforme e priva di macchie.",Giallo piuttosto carico e uniforme,Giallo piuttosto carico e uniformeorme,2018,C0N,TG_14,1.0
1026,OK,"La pasta del campione è molto carica, evidenziando un colore intenso e uniforme.",Molto carico,Molto carico,2018,C0N,TG_19,1.0
1027,OK,"Il campione presenta una pasta omogenea, ma eccessivamente carica di colore.",Omogeneo ma eccessivamente carico,Omogeneo ma eccessivamente carico,2018,C0N,TG_20,1.0
1028,OK,Il campione presenta una pasta scura tendente al grigio.,Scuro tendente al grigio,Scuro tendente al grigio,2018,C0N,TG_26,1.0
1029,OK,Il campione mostra un alone centrale evidente con un sottocrosta più chiaro.,Alone centrale evidente con un sottopiatto più chiaro,Alone centrale evidente con un sottopiatto più chiaro,2018,C0A,Q_09,1.0
1030,OK,"Il campione presenta un colore giallo carico al centro, più chiaro verso i 3/4 della forma.","Giallo carico al centro, più  chiaro verso i 3/4 della forma","Giallo carico al centro, più  chiaro verso i 3/4 della forma",2018,C0A,TG_04,1.0
1031,OK,Il campione mostra una pasta più chiara all'esterno.,Più chiara all' esterno,Più chiara all' esterno,2018,C0A,TG_05,1.0
1032,OK,"Il campione presenta una pasta di colore giallo carico, con un piatto più chiaro.","Giallo carico,un piatto più chiaro","Giallo carico,un piatto più chiaro",2018,C0A,TG_11,1.0
1033,OK,Il campione mostra una pasta carica più scura al centro.,Carico più scuro al centro,Carico più scuro al centro,2018,C0A,TG_13,1.0
1034,OK,Il campione presenta un anello chiaro perimetrale con un centro giallo carico e zone verdastre.,"Anello chiaro perimetrale centro giallo carico, zone verdastre","Anello chiaro perimetrale centro giallo carico, zone verdastre",2018,C0A,TG_15,1.0
1035,FUORI_ATTRIBUTO,"Il colore non è omogeneo; un piatto è paglierino pallido tendente al grigio, mentre il resto è paglierino più deciso.","Colore non omogeneo, un piatto è paglierino pallido tendente al grigio, il resto del formaggio paglierino più deciso","Colore non omogeneo, un piatto è paglierino pallido tendente al grigio, il resto del formaggio paglierino più deciso",2018,C0A,TG_35,1.0
1036,OK,Il campione presenta un netto alone più fascia rosata molto evidente.,Netto alone più fascia rosata molto evidente,Netto alone più fascia rosata molto evidente,2018,C0B,Q_09,1.0
