id,classe,caption,commento_raw,commento_prenorm,anno,prodotto,panelista
1078,OK,"Il sapore è dolce, sapido, con umami moderato e piccantezza moderata.","dolce sapido, umami moderato, piccantezza moderata","dolce sapido, umami moderato, piccantecantezza moderata",2018,C0M,TG_20
1079,OK,"L'umami è un po' carico, il piccante è inesistente.","umami un po- carico, piccante inesistente","umami un po- carico, piccantecante inesistente",2018,C0M,TG_14
1080,OK,C'è un leggero retrogusto amaro.,leg amaro,leg amaro,2018,C0M,Q_09
1081,OK,"Il sapore del Grana Trentino DOP si presenta con una dolcezza evidente, accompagnata da una leggera sapidità e una punta di acidità.","dolce, poco salato. punta di acido","dolce, poco salato. punta di acido",2018,C0M,TG_13
1082,OK,"Il sapore è caratterizzato da una dolcezza forte, una sapidità salata e un'acidità moderata, con una leggera amarezza che si fa sentire.","dolce forte salato e acido MODERATO/FORTE (adeguato alla stagionatura), amaro MODERATO","dolce forte salato e acido MODERATO/FORTE (adeguato alla stagionatura), amaro MODERATO",2018,C0M,Q_02
1083,OK,"Il sapore è dolce, con una punta di amaro finale che arricchisce l'esperienza gustativa.","dolce, punta di amaro finale","dolce, punta di amaro finale",2018,C0M,TG_19
1084,OK,"Il sapore presenta una nota amara nel finale di bocca, che completa l'armonia gustativa.",amaro nel finale di bocca,amaro nel finale di bocca,2018,C0M,TG_04
1085,OK,Sento la crosta di formaggio e il pane tostato.,"crosta di formaggio, pane tostato","crosta di formaggio, pane tostato",2018,C0M,TG_11
1086,OK,"Il sapore è dolce, con una sapidità bassa, una media presenza di umami e una leggera piccantezza.","dolce, poco sapido, medio umami, poco piccante","dolce, poco sapido, medio umami, poco piccantecante",2018,C0N,TG_20
1087,OK,"I gusti sono abbastanza equilibrati, con un leggero accento di umami che arricchisce il profilo gustativo.","gusti abbastanza equilibrati, con un elggero accento di umami","gusti abbastanza equilibratorati, con un elggero accento di umami",2018,C0N,TG_14
1088,OK,"Il Grana Trentino DOP è caratterizzato da una sapidità marcata, che arricchisce il profilo gustativo.",salato,salato,2018,C0N,Q_09
1089,OK,"Il sapore non è troppo salato, con una leggera nota di acidità.","non troppo salato, legg acido","non troppo salato, legg acido",2018,C0N,TG_13
1090,OK,Il sapore è caratterizzato da una piccantezza forte che si fa notare.,piccande FORTE,piccantecande FORTE,2018,C0N,Q_02
1091,OK,Il sapore presenta una buona sapidità accompagnata da una nota di umami.,"salato, umami","salato, umami",2018,C0N,TG_19
1092,OK,Ci sono note di acidità e amaro.,acido;amaro;,acido;amaro;,2018,C0N,TG_05
1093,OK,"Non c'è una prevalenza di sapori, con assenza di piccantezza e una buona armonia generale.",nessuna prevalenza. non piccante. buona armonia,nessuna prevalenza. non piccantecante. buona armonia,2018,C0N,TG_04
1094,OK,"Il sapore è caratterizzato da poco sale, con note di amaro e piccantezza.","poco sale, amaro e piccante","poco sale, amaro e piccantecante",2018,C0N,TG_11
1095,OK,Il sapore presenta una leggera nota amara.,leg amaro,leg amaro,2018,C0A,Q_09
1096,OK,Il sapore è leggermente salato.,legg salato,legg salato,2018,C0A,TG_12
1097,OK,"Il formaggio si distingue per un equilibrio gustativo, in cui le diverse note si integrano perfettamente.",equilibrato,equilibratorato,2018,C0A,TG_13
1098,OK,"Nel complesso, il sapore è equilibrato, con assenza di piccantezza e una sapidità inizialmente spiccata seguita dalla dolcezza.","nel complesso ecuilibrato, assenza del piccante, inizialmente spicca la sapidita seguita della dolcezza","nel complesso ecuilibrato, assenza del piccantecante, inizialmente spiccanteca la sapidita seguita della dolcezza",2018,C0A,TG_35
1099,OK,"Il sapore presenta un equilibrio tra amaro e salato, con eccessi che possono risultare disarmonici.","amaro e salato, eccessi","amaro e salato, eccessi",2018,C0A,TG_04
1100,OK,"Il sapore è leggermente salato, dolce e presenta note di umami.",leggermente salato;dolce;umami,leggermente salato;dolce;umami,2018,C0A,TG_05
1101,OK,"Il sapore del Grana Trentino DOP si presenta salato, con una leggera piccantezza.","salato, legggermente piccante","salato, legggermente piccantecante",2018,C0A,TG_11
1102,OK,Il sapore del Grana Trentino DOP presenta una leggera nota amara.,leggera nota amara,leggera nota amara,2018,C0A,TG_15
1103,OK,Il sapore del Grana Trentino DOP è caratterizzato da una leggera amarezza.,leg amaro,leg amaro,2018,C0B,Q_09
1104,OK,"La sapidità del Grana Trentino DOP è ben presente, conferendo un gusto salato che caratterizza il formaggio.",salato,salato,2018,C0B,TG_12
1105,OK,"Il Grana Trentino DOP offre un sapore salato, che si integra armoniosamente con le altre note gustative.",salato,salato,2018,C0B,TG_13
1106,OK,"Il sapore del Grana Trentino DOP è equilibrato, con assenza di piccantezza.",ecuilibrato assenza del picante,ecuilibrato assenza del piccanteante,2018,C0B,TG_35
1107,OK,"Il sapore del Grana Trentino DOP è caratterizzato da un amaro prevalente, con un equilibrio generale e una leggera nota umami.",Amaro prevalente. il resto equilibrato. poco umami,Amaro prevalente. il resto equilibratorato. poco umami,2018,C0B,TG_04
1108,OK,Il sapore del Grana Trentino DOP presenta una nota acida.,acido,acido,2018,C0B,TG_05
1109,OK,Il sapore del Grana Trentino DOP è abbastanza piatto.,abbastanza piatto,abbastanza piatto,2018,C0B,TG_11
1110,OK,Il sapore del Grana Trentino DOP presenta una piccantezza ben percepibile.,piccante ben percepibile,piccantecante ben percepibile,2018,C0B,TG_15
1111,OK,Il sapore del Grana Trentino DOP è caratterizzato da una leggera piccantezza e una nota acre in gola.,leg piccante e acre in gola,leg piccantecante e acre in gola,2018,C0C,Q_09
1112,OK,Il sapore del Grana Trentino DOP è leggermente salato.,legg salato,legg salato,2018,C0C,TG_12
1113,OK,"Il sapore del Grana Trentino DOP è dolciastro, con una nota acida.","dolciastro, acido","dolciastro, acido",2018,C0C,TG_13
1114,OK,"Il sapore del Grana Trentino DOP presenta una sapidità elevata, seguita da una leggera nota amara e piccante.",sapidita alevata seguita da una leggera nota amara e piccante,sapidita alevata seguita da una leggera nota amara e piccantecante,2018,C0C,TG_35
1115,OK,Il sapore del Grana Trentino DOP è caratterizzato da un eccesso di sale.,sale eccessivo,sale eccessivo,2018,C0C,TG_04
1116,OK,"Il sapore del Grana Trentino DOP è acido, salato e piccante.",acido;salato;piccante,acido;salato;piccantecante,2018,C0C,TG_05
1117,OK,"Il sapore del Grana Trentino DOP è poco salato, dolce, lievemente piccante, con qualche nota acida.","poco salato, dolce, lievemente piccante , qualche nota acida","poco salato, dolce, lievemente piccantecante , qualche nota acida",2018,C0C,TG_11
1118,OK,Il sapore del Grana Trentino DOP è un po' salato ma abbastanza equilibrato.,un po- salato ma abbastanza equilibrato,un po- salato ma abbastanza equilibratorato,2018,C0C,TG_15
1119,OK,"Il sapore del Grana Trentino DOP è caratterizzato da una dolcezza prevalente, con piccantezza percepita.","dolce prevalente, piccante percepito","dolce prevalente, piccantecante percepito",2018,C0E,TG_15
1120,OK,Il formaggio è piccante.,piccante,piccantecante,2018,C0E,Q_09
1121,OK,Il formaggio è piccante.,piccante,piccantecante,2018,C0E,TG_12
1122,OK,C'è una punta di piccante e un sapore salato.,"punta di piccante, salato","punta di piccantecante, salato",2018,C0E,TG_13
1123,OK,Il sapore è dolce ed equilibrato con una nota piccante percettibile.,dolce ed ecquilibrato con una nota piccante percettibile,dolce ed equilibrato con una nota piccantecante percettibile,2018,C0E,TG_35
1124,OK,"È pungente sulla lingua, con note di amaro e acidità.",pungente sulla lingua. Amaro e acido presenti,pungente sulla lingua. Amaro e acido presenti,2018,C0E,TG_04
1125,OK,Ci sono note di amaro e acidità.,amaro;acido;,amaro;acido;,2018,C0E,TG_05
1126,OK,Il formaggio ha un sapore acido.,acido,acido,2018,C0E,TG_11
1127,OK,"Il sapore del Grana Trentino DOP si presenta molto sapido, con una leggera piccantezza, ma altri sapori si percepiscono.","molto sapido, un po- piccante ma altri sapori si percepiscono","molto sapido, un po- piccantecante ma altri sapori si percepiscono",2018,C0H,TG_15
1128,OK,Leggermente amaro.,leg amaro,leg amaro,2018,C0H,Q_09
1129,OK,Leggermente salato.,legg salato,legg salato,2018,C0H,TG_12
1130,OK,Leggera punta di acidità.,leggera punta di acido,leggera punta di acido,2018,C0H,TG_13
1131,OK,Troppo acido.,troppo acido acidita,troppo acido acidita,2018,C0H,TG_35
1132,OK,"Amaro percepibile, senza sapori sovrastanti e non dolce.",Amaro percepibile. Nessun sapore sovrastante. non dolce,Amaro percepibile. Nessun sapore sovrastante. non dolce,2018,C0H,TG_04
1133,OK,Acido.,acido;,acido;,2018,C0H,TG_05
1134,CONFORME,"Il sapore del Grana Trentino DOP si presenta equilibrato, con una dolcezza delicata e una sapidità marcata, accompagnata da una leggera piccantezza che persiste piacevolmente in bocca.",leggermente salato,leggermente salato,2018,C0H,TG_11
1135,OK,Dolce poco percepito.,dolce poco percepito,dolce poco percepito,2018,C0Q,TG_15
1136,OK,"Il Grana Trentino DOP presenta una sapidità marcata, con un profilo gustativo salato che caratterizza il suo sapore.",salato,salato,2018,C0Q,TG_12
1137,OK,"Il sapore del Grana Trentino DOP si presenta salato, con una leggera piccantezza.","salato, legg. piccante","salato, leggermente piccantecante",2018,C0Q,TG_13
1138,OK,"Sapido prevalente, seguito da dolce e piccante persistente.","sapido prevalente, segue il dolce e il piccante persistente (non sembra grana)","sapido prevalente, segue il dolce e il piccantecante persistente (non sembra grana)",2018,C0Q,TG_35
1139,OK,"Pungente per eccesso di sale, con acidità e amarezza equilibrate.","pungente per eccesso salino. acido, amaro presenti ed equilibrati.","pungente per eccesso salino. acido, amaro presenti ed equilibratorati.",2018,C0Q,TG_04
1140,OK,"Il sapore del Grana Trentino DOP si presenta dolce, con una leggera piccantezza.",dolce;leggermente piccante,dolce;leggermente piccantecante,2018,C0Q,TG_05
1141,OK,Salato.,salato,salato,2018,C0Q,TG_11
1142,OK,"Il sapore del Grana Trentino DOP si presenta saporito, ma non piccante.","saporito, non piccante","saporito, non piccantecante",2018,C0A,TG_13
1143,OK,"Il sapore del Grana Trentino DOP è dolce, con una leggera sapidità e piccantezza, ma risulta poco equilibrato.",dolce  poco equil il salato legg piccante,dolce  poco equil il salato legg piccantecante,2018,C0A,TG_26
1144,OK,Il sapore del Grana Trentino DOP è leggermente salato e poco piccante.,leggermete salato poco piccante,leggermete salato poco piccantecante,2018,C0A,TG_14
1145,OK,"Il sapore del Grana Trentino DOP è salato, con una leggera piccantezza.","salato, leggermente piccante","salato, leggermente piccantecante",2018,C0A,TG_11
1146,OK,"Il sapore del Grana Trentino DOP presenta un umami molto presente, ma risulta non equilibrato.","umami molto presente, non equilibrato","umami molto presente, non equilibratorato",2018,C0A,TG_15
1147,OK,"Il sapore del Grana Trentino DOP ha una piccantezza presente, con una sapidità elevata e una dolcezza finale.","piccante presente, sapidità elevata, con dolcezza finale","piccantecante presente, sapidità elevata, con dolcezza finale",2018,C0A,TG_35
1148,OK,"Il sapore del Grana Trentino DOP è dolce con intensità medio-alta, mentre la piccantezza ha un'intensità bassa.",dolce intensità  medio alta;piccante intensità bassa,dolce intensità  medio alta;piccantecante intensità bassa,2018,C0A,Q_02
1149,OK,"Il sapore del Grana Trentino DOP presenta un po' di amaro fin da subito, seguito da una leggera piccantezza.","un po' di amaro fin da subito, poi leggera piccantezza","un po' di amaro fin da subito, poi leggera piccantecantezza",2018,C0A,TG_19
1150,OK,"Dominanza di sale, con poco altro.","sale, sale ,sale. dietro poco","sale, sale ,sale. dietro poco",2018,C0A,TG_04
1151,OK,"Il sapore del Grana Trentino DOP è equilibrato con una presenza anche di dolcezza, ma presenta un finale amarognolo.",euilibrato con presenza anche di dolce! peccato per un finale amarognolo...,euilibrato con presenza anche di dolce! peccato per un finale amarognolo...,2018,C0A,TG_24
1152,OK,"Il sapore del Grana Trentino DOP è dolce, salato e leggermente piccante in finale.",dolce;salato;leggermente piccante in finale,dolce;salato;leggermente piccantecante in finale,2018,C0A,TG_05
1153,OK,Il sapore del Grana Trentino DOP è salato e leggermente piccante.,salato e legg piccante.,salato e legg piccantecante.,2018,C0C,TG_13
1154,OK,"Il sapore del Grana Trentino DOP è salato e non equilibrato, con una piccantezza presente.",salato non equi piccante,salato non equi piccantecante,2018,C0C,TG_26
1155,OK,Il sapore del Grana Trentino DOP è salato e piccante.,salato e piccante,salato e piccantecante,2018,C0C,TG_14
1156,OK,Il sapore del Grana Trentino DOP presenta una nota amara.,amaro,amaro,2018,C0C,Q_09
1157,OK,Il sapore del Grana Trentino DOP è piccante.,piccante,piccantecante,2018,C0C,TG_11
1158,OK,"Il sapore del Grana Trentino DOP è equilibrato, con una leggera piccantezza.","equilibrato, leggero piccante","equilibratorato, leggero piccantecante",2018,C0C,TG_15
1159,OK,Il sapore del Grana Trentino DOP presenta una sapidità e piccantezza elevate.,sapidità e piccantezza elevata,sapidità e piccantecantezza elevata,2018,C0C,TG_35
1160,OK,Il sapore del Grana Trentino DOP è leggermente piccante e un po' salato.,"leggermente piccante, un po' salato","leggermente piccantecante, un po' salato",2018,C0C,TG_19
1161,OK,Pungente per il sale.,pungente per sale,pungente per sale,2018,C0C,TG_04
1162,OK,"Il sapore del Grana Trentino DOP si presenta equilibrato, con punte dolciastre che arricchiscono l'esperienza gustativa.",equilibrato con punte anche dolciastre,equilibratorato con punte anche dolciastre,2018,C0C,TG_24
1163,OK,"Acido, leggermente piccante e salato.",acido;leggermente piccante;salato,acido;leggermente piccantecante;salato,2018,C0C,TG_05
1164,OK,"Il formaggio si distingue per una sapidità intensa, conferendo un sapore salato ben definito.",salato,salato,2018,C0D,TG_13
1165,OK,"Il sapore è dolce e ben equilibrato, con una nota positiva che arricchisce l'esperienza gustativa.",dolce equlibrato postivo,dolce equlibrato postivo,2018,C0D,TG_26
1166,OK,"I gusti sono abbastanza equilibrati, con una piccantezza praticamente non percepibile.","gusti abbastanza equilibrati, piccante praticamente non percepibile.","gusti abbastanza equilibratorati, piccantecante praticamente non percepibile.",2018,C0D,TG_14
1167,OK,Leggermente salato.,leg salato,leg salato,2018,C0D,Q_09
1168,OK,Acidulo e carente di sale.,"acidulo, carente di sale","acidulo, carente di sale",2018,C0D,TG_11
1169,OK,Il sapore dolce è ben percepito e risulta abbastanza equilibrato.,"dolce ben percepito, abbastanza equilibrato","dolce ben percepito, abbastanza equilibratorato",2018,C0D,TG_15
1170,OK,Il sapore è equilibrato con una nota piccante finale che arricchisce l'esperienza.,ecquilibrato con nota piccante finale,equilibrato con nota piccantecante finale,2018,C0D,TG_35
1171,OK,"La piccantezza si presenta con un'intensità medio alta, contribuendo al profilo gustativo.",piccante intensità medio alta,piccantecante intensità medio alta,2018,C0D,Q_02
1172,OK,"Il Grana Trentino DOP si presenta con un sapore abbastanza equilibrato, che bilancia dolcezza e sapidità.",abbastanza equilibrato,abbastanza equilibratorato,2018,C0D,TG_19
1173,OK,Non c'è una prevalenza di gusto; il sapore è delicato e equilibrato.,"nessuna prevalenza di gusto. delicato, equilibrato","nessuna prevalenza di gusto. delicato, equilibratorato",2018,C0D,TG_04
1174,OK,"Il sapore è equilibrato, con dolcezza e amarezza che si manifestano contemporaneamente.",equilibrato con dolce e amaro in contemporanea...,equilibratorato con dolce e amaro in contemporanea...,2018,C0D,TG_24
1175,OK,"Il sapore è dolce, leggermente salato e con una leggera piccantezza in finale.",dolce;leggermente salato;legermente piccante in finale;,dolce;leggermente salato;legermente piccantecante in finale;,2018,C0D,TG_05
1176,OK,"Il sapore è leggermente piccante e salato, con una sensazione quasi bruciante.","legg piccante, salato. quasi bruciante","legg piccantecante, salato. quasi bruciante",2018,C0I,TG_13
